Submission Date,Geography,New Cases
02/11/2021,North Dakota,113
02/12/2021,North Dakota,85
02/13/2021,North Dakota,46
02/14/2021,North Dakota,46
02/15/2021,North Dakota,138
02/16/2021,North Dakota,120
02/17/2021,North Dakota,133
02/18/2021,North Dakota,119
02/19/2021,North Dakota,75
02/20/2021,North Dakota,49
02/21/2021,North Dakota,35
02/22/2021,North Dakota,104
02/23/2021,North Dakota,115
02/24/2021,North Dakota,90
02/25/2021,North Dakota,90
02/26/2021,North Dakota,69
02/27/2021,North Dakota,29
02/28/2021,North Dakota,43
03/01/2021,North Dakota,105
03/02/2021,North Dakota,110
03/03/2021,North Dakota,0
03/04/2021,North Dakota,211
03/05/2021,North Dakota,0
03/06/2021,North Dakota,113
03/07/2021,North Dakota,28
03/08/2021,North Dakota,95
03/09/2021,North Dakota,101
03/10/2021,North Dakota,111
03/11/2021,North Dakota,121
03/12/2021,North Dakota,95
03/13/2021,North Dakota,34
03/14/2021,North Dakota,25
03/15/2021,North Dakota,149
03/16/2021,North Dakota,134
03/17/2021,North Dakota,119
03/18/2021,North Dakota,111
03/19/2021,North Dakota,88
03/20/2021,North Dakota,49
03/21/2021,North Dakota,50
03/22/2021,North Dakota,164
03/23/2021,North Dakota,136
03/24/2021,North Dakota,197
03/25/2021,North Dakota,184
03/26/2021,North Dakota,154
03/27/2021,North Dakota,47
03/28/2021,North Dakota,56
03/29/2021,North Dakota,241
03/30/2021,North Dakota,211
03/31/2021,North Dakota,208
04/01/2021,North Dakota,161
04/02/2021,North Dakota,117
04/03/2021,North Dakota,61
04/04/2021,North Dakota,76
04/05/2021,North Dakota,260
04/06/2021,North Dakota,193
04/07/2021,North Dakota,197
04/08/2021,North Dakota,124
04/09/2021,North Dakota,213
04/10/2021,North Dakota,44
04/11/2021,North Dakota,63
04/12/2021,North Dakota,231
04/13/2021,North Dakota,176
04/14/2021,North Dakota,165
04/15/2021,North Dakota,177
04/16/2021,North Dakota,139
04/17/2021,North Dakota,58
04/18/2021,North Dakota,51
04/19/2021,North Dakota,237
04/20/2021,North Dakota,176
04/21/2021,North Dakota,167
04/22/2021,North Dakota,152
04/23/2021,North Dakota,119
04/24/2021,North Dakota,32
04/25/2021,North Dakota,121
04/26/2021,North Dakota,189
04/27/2021,North Dakota,156
04/28/2021,North Dakota,144
04/29/2021,North Dakota,175
04/30/2021,North Dakota,166
05/01/2021,North Dakota,69
05/02/2021,North Dakota,55
05/03/2021,North Dakota,149
05/04/2021,North Dakota,169
05/05/2021,North Dakota,137
05/06/2021,North Dakota,123
05/07/2021,North Dakota,98
05/08/2021,North Dakota,43
05/09/2021,North Dakota,44
05/10/2021,North Dakota,126
05/11/2021,North Dakota,111
05/12/2021,North Dakota,114
05/13/2021,North Dakota,96
05/14/2021,North Dakota,84
05/15/2021,North Dakota,47
05/16/2021,North Dakota,31
05/17/2021,North Dakota,100
05/18/2021,North Dakota,127
05/19/2021,North Dakota,78
05/20/2021,North Dakota,69
05/21/2021,North Dakota,68
05/22/2021,North Dakota,26
05/23/2021,North Dakota,30
05/24/2021,North Dakota,80
05/25/2021,North Dakota,67
05/26/2021,North Dakota,40
05/27/2021,North Dakota,49
05/28/2021,North Dakota,46
05/29/2021,North Dakota,20
05/30/2021,North Dakota,9
05/31/2021,North Dakota,18
06/01/2021,North Dakota,41
06/02/2021,North Dakota,42
06/03/2021,North Dakota,106
06/04/2021,North Dakota,27
06/05/2021,North Dakota,21
06/06/2021,North Dakota,16
06/07/2021,North Dakota,39
06/08/2021,North Dakota,44
06/09/2021,North Dakota,53
06/10/2021,North Dakota,35
06/11/2021,North Dakota,40
06/12/2021,North Dakota,6
06/13/2021,North Dakota,8
06/14/2021,North Dakota,33
06/15/2021,North Dakota,19
06/16/2021,North Dakota,28
06/17/2021,North Dakota,24
06/18/2021,North Dakota,7
06/19/2021,North Dakota,7
06/20/2021,North Dakota,9
06/21/2021,North Dakota,31
06/22/2021,North Dakota,16
06/23/2021,North Dakota,13
06/24/2021,North Dakota,15
06/25/2021,North Dakota,15
06/26/2021,North Dakota,3
06/27/2021,North Dakota,3
06/28/2021,North Dakota,17
06/29/2021,North Dakota,27
06/30/2021,North Dakota,11
07/01/2021,North Dakota,11
07/02/2021,North Dakota,5
07/03/2021,North Dakota,1
07/04/2021,North Dakota,1
07/05/2021,North Dakota,15
07/06/2021,North Dakota,28
07/07/2021,North Dakota,29
07/08/2021,North Dakota,13
07/09/2021,North Dakota,13
07/10/2021,North Dakota,14
07/11/2021,North Dakota,9
07/12/2021,North Dakota,42
07/13/2021,North Dakota,27
07/14/2021,North Dakota,32
07/15/2021,North Dakota,17
07/16/2021,North Dakota,25
07/17/2021,North Dakota,3
07/18/2021,North Dakota,5
07/19/2021,North Dakota,59
07/20/2021,North Dakota,26
07/21/2021,North Dakota,34
07/22/2021,North Dakota,43
07/23/2021,North Dakota,45
07/24/2021,North Dakota,6
07/25/2021,North Dakota,6
07/26/2021,North Dakota,104
07/27/2021,North Dakota,80
07/28/2021,North Dakota,75
07/29/2021,North Dakota,84
07/30/2021,North Dakota,74
07/31/2021,North Dakota,14
08/01/2021,North Dakota,16
08/02/2021,North Dakota,163
08/03/2021,North Dakota,96
08/04/2021,North Dakota,117
08/05/2021,North Dakota,119
08/06/2021,North Dakota,116
08/07/2021,North Dakota,25
08/08/2021,North Dakota,26
08/09/2021,North Dakota,224
08/10/2021,North Dakota,184
08/11/2021,North Dakota,150
08/12/2021,North Dakota,169
08/13/2021,North Dakota,162
08/14/2021,North Dakota,52
08/15/2021,North Dakota,53
08/16/2021,North Dakota,343
08/17/2021,North Dakota,252
08/18/2021,North Dakota,254
08/19/2021,North Dakota,302
08/20/2021,North Dakota,209
08/21/2021,North Dakota,57
08/22/2021,North Dakota,59
08/23/2021,North Dakota,506
08/24/2021,North Dakota,354
08/25/2021,North Dakota,356
08/26/2021,North Dakota,283
08/27/2021,North Dakota,361
08/28/2021,North Dakota,85
08/29/2021,North Dakota,87
08/30/2021,North Dakota,659
08/31/2021,North Dakota,458
09/01/2021,North Dakota,536
09/02/2021,North Dakota,440
09/03/2021,North Dakota,452
09/04/2021,North Dakota,86
09/05/2021,North Dakota,87
09/06/2021,North Dakota,407
09/07/2021,North Dakota,639
09/08/2021,North Dakota,615
09/09/2021,North Dakota,632
09/10/2021,North Dakota,502
09/11/2021,North Dakota,103
09/12/2021,North Dakota,105
09/13/2021,North Dakota,545
09/14/2021,North Dakota,943
09/15/2021,North Dakota,573
09/16/2021,North Dakota,490
09/17/2021,North Dakota,488
09/18/2021,North Dakota,99
09/19/2021,North Dakota,100
09/20/2021,North Dakota,845
09/21/2021,North Dakota,641
09/22/2021,North Dakota,629
09/23/2021,North Dakota,640
09/24/2021,North Dakota,637
09/25/2021,North Dakota,141
09/26/2021,North Dakota,142
09/27/2021,North Dakota,1102
09/28/2021,North Dakota,825
09/29/2021,North Dakota,759
09/30/2021,North Dakota,650
10/01/2021,North Dakota,711
10/02/2021,North Dakota,133
10/03/2021,North Dakota,133
10/04/2021,North Dakota,1137
10/05/2021,North Dakota,806
10/06/2021,North Dakota,705
10/07/2021,North Dakota,693
10/08/2021,North Dakota,552
10/09/2021,North Dakota,136
10/10/2021,North Dakota,137
10/11/2021,North Dakota,951
10/12/2021,North Dakota,661
10/13/2021,North Dakota,623
10/14/2021,North Dakota,560
10/15/2021,North Dakota,522
10/16/2021,North Dakota,108
10/17/2021,North Dakota,108
10/18/2021,North Dakota,923
10/19/2021,North Dakota,578
10/20/2021,North Dakota,536
10/21/2021,North Dakota,567
10/22/2021,North Dakota,471
10/23/2021,North Dakota,471
10/24/2021,North Dakota,189
10/25/2021,North Dakota,996
10/26/2021,North Dakota,643
10/27/2021,North Dakota,666
10/28/2021,North Dakota,518
10/29/2021,North Dakota,520
10/30/2021,North Dakota,520
10/31/2021,North Dakota,303
11/01/2021,North Dakota,813
11/02/2021,North Dakota,649
11/03/2021,North Dakota,611
11/04/2021,North Dakota,574
11/05/2021,North Dakota,603
11/06/2021,North Dakota,603
11/07/2021,North Dakota,196
11/08/2021,North Dakota,942
11/09/2021,North Dakota,643
11/10/2021,North Dakota,624
11/11/2021,North Dakota,402
11/12/2021,North Dakota,499
11/13/2021,North Dakota,499
11/14/2021,North Dakota,204
11/15/2021,North Dakota,960
11/16/2021,North Dakota,626
11/17/2021,North Dakota,641
11/18/2021,North Dakota,470
11/19/2021,North Dakota,487
11/20/2021,North Dakota,487
11/21/2021,North Dakota,148
11/22/2021,North Dakota,887
11/23/2021,North Dakota,469
11/24/2021,North Dakota,708
11/25/2021,North Dakota,174
11/26/2021,North Dakota,369
11/27/2021,North Dakota,369
11/28/2021,North Dakota,209
11/29/2021,North Dakota,992
11/30/2021,North Dakota,682
12/01/2021,North Dakota,589
12/02/2021,North Dakota,523
12/03/2021,North Dakota,451
12/04/2021,North Dakota,451
12/05/2021,North Dakota,163
12/06/2021,North Dakota,673
12/07/2021,North Dakota,470
12/08/2021,North Dakota,388
12/09/2021,North Dakota,367
12/10/2021,North Dakota,367
12/11/2021,North Dakota,398
12/12/2021,North Dakota,149
12/13/2021,North Dakota,671
12/14/2021,North Dakota,435
12/15/2021,North Dakota,415
12/16/2021,North Dakota,328
12/17/2021,North Dakota,165
12/18/2021,North Dakota,165
12/19/2021,North Dakota,274
12/20/2021,North Dakota,553
12/21/2021,North Dakota,383
12/22/2021,North Dakota,413
12/23/2021,North Dakota,409
12/24/2021,North Dakota,409
12/25/2021,North Dakota,167
12/26/2021,North Dakota,69
12/27/2021,North Dakota,537
12/28/2021,North Dakota,641
12/29/2021,North Dakota,772
12/30/2021,North Dakota,796
12/31/2021,North Dakota,451
01/01/2022,North Dakota,451
01/02/2022,North Dakota,116
01/03/2022,North Dakota,1587
01/04/2022,North Dakota,1483
01/05/2022,North Dakota,1349
01/06/2022,North Dakota,1485
01/07/2022,North Dakota,1485
01/08/2022,North Dakota,930
01/09/2022,North Dakota,962
01/10/2022,North Dakota,2075
01/11/2022,North Dakota,2135
01/12/2022,North Dakota,2678
01/13/2022,North Dakota,2813
01/14/2022,North Dakota,2813
01/15/2022,North Dakota,2239
01/16/2022,North Dakota,1067
01/17/2022,North Dakota,754
01/18/2022,North Dakota,2914
01/19/2022,North Dakota,3120
01/20/2022,North Dakota,3005
01/21/2022,North Dakota,2662
01/22/2022,North Dakota,2478
01/23/2022,North Dakota,562
01/24/2022,North Dakota,975
01/25/2022,North Dakota,2444
01/26/2022,North Dakota,2355
01/27/2022,North Dakota,2146
01/28/2022,North Dakota,2065
01/29/2022,North Dakota,1623
01/30/2022,North Dakota,714
01/31/2022,North Dakota,358
02/01/2022,North Dakota,1788
02/02/2022,North Dakota,1234
02/03/2022,North Dakota,1345
02/04/2022,North Dakota,1184
02/05/2022,North Dakota,892
02/06/2022,North Dakota,441
02/07/2022,North Dakota,264
02/08/2022,North Dakota,973
02/09/2022,North Dakota,882
02/10/2022,North Dakota,815
02/11/2022,North Dakota,667
02/12/2022,North Dakota,470
02/13/2022,North Dakota,200
02/14/2022,North Dakota,572
02/15/2022,North Dakota,426
02/16/2022,North Dakota,394
02/17/2022,North Dakota,286
02/18/2022,North Dakota,231
02/19/2022,North Dakota,231
02/20/2022,North Dakota,118
02/21/2022,North Dakota,53
02/22/2022,North Dakota,173
02/23/2022,North Dakota,193
02/24/2022,North Dakota,278
02/25/2022,North Dakota,203
02/26/2022,North Dakota,133
02/27/2022,North Dakota,94
02/28/2022,North Dakota,24
03/01/2022,North Dakota,154
03/02/2022,North Dakota,147
03/03/2022,North Dakota,151
03/04/2022,North Dakota,120
03/05/2022,North Dakota,120
03/06/2022,North Dakota,120
03/07/2022,North Dakota,159
03/08/2022,North Dakota,79
03/09/2022,North Dakota,92
03/10/2022,North Dakota,88
03/11/2022,North Dakota,82
03/12/2022,North Dakota,64
03/13/2022,North Dakota,27
03/14/2022,North Dakota,14
03/15/2022,North Dakota,53
03/16/2022,North Dakota,56
03/17/2022,North Dakota,52
03/18/2022,North Dakota,51
03/19/2022,North Dakota,51
03/20/2022,North Dakota,51
03/21/2022,North Dakota,46
03/22/2022,North Dakota,49
03/23/2022,North Dakota,58
03/24/2022,North Dakota,34
03/25/2022,North Dakota,43
03/26/2022,North Dakota,43
03/27/2022,North Dakota,43
03/28/2022,North Dakota,33
03/29/2022,North Dakota,41
03/30/2022,North Dakota,34
03/31/2022,North Dakota,34
04/01/2022,North Dakota,47
04/02/2022,North Dakota,47
04/03/2022,North Dakota,47
04/04/2022,North Dakota,44
04/05/2022,North Dakota,65
04/06/2022,North Dakota,50
04/07/2022,North Dakota,42
04/08/2022,North Dakota,47
04/09/2022,North Dakota,47
04/10/2022,North Dakota,47
04/11/2022,North Dakota,63
04/12/2022,North Dakota,64
04/13/2022,North Dakota,76
04/14/2022,North Dakota,41
04/15/2022,North Dakota,29
04/16/2022,North Dakota,29
04/17/2022,North Dakota,29
04/18/2022,North Dakota,52
04/19/2022,North Dakota,95
04/20/2022,North Dakota,66
04/21/2022,North Dakota,62
04/22/2022,North Dakota,56
04/23/2022,North Dakota,56
04/24/2022,North Dakota,56
04/25/2022,North Dakota,105
04/26/2022,North Dakota,96
04/27/2022,North Dakota,54
04/28/2022,North Dakota,54
04/29/2022,North Dakota,159
04/30/2022,North Dakota,159
05/01/2022,North Dakota,159
05/02/2022,North Dakota,144
05/03/2022,North Dakota,114
05/04/2022,North Dakota,103
05/05/2022,North Dakota,119
05/06/2022,North Dakota,132
05/07/2022,North Dakota,132
05/08/2022,North Dakota,132
05/09/2022,North Dakota,177
05/10/2022,North Dakota,149
05/11/2022,North Dakota,157
05/12/2022,North Dakota,94
05/13/2022,North Dakota,146
05/14/2022,North Dakota,146
05/15/2022,North Dakota,146
05/16/2022,North Dakota,192
05/17/2022,North Dakota,239
05/18/2022,North Dakota,162
05/19/2022,North Dakota,151
05/20/2022,North Dakota,139
05/21/2022,North Dakota,139
05/22/2022,North Dakota,139
05/23/2022,North Dakota,139
05/24/2022,North Dakota,424
05/25/2022,North Dakota,148
05/26/2022,North Dakota,181
05/27/2022,North Dakota,180
05/28/2022,North Dakota,180
05/29/2022,North Dakota,180
05/30/2022,North Dakota,293
05/31/2022,North Dakota,67
06/01/2022,North Dakota,300
06/02/2022,North Dakota,258
06/03/2022,North Dakota,280
06/04/2022,North Dakota,280
06/05/2022,North Dakota,280
06/06/2022,North Dakota,478
06/07/2022,North Dakota,148
06/08/2022,North Dakota,148
06/09/2022,North Dakota,442
06/10/2022,North Dakota,442
06/11/2022,North Dakota,442
06/12/2022,North Dakota,442
06/13/2022,North Dakota,442
06/14/2022,North Dakota,442
06/15/2022,North Dakota,759
06/16/2022,North Dakota,216
06/17/2022,North Dakota,277
06/18/2022,North Dakota,277
06/19/2022,North Dakota,277
06/20/2022,North Dakota,303
06/21/2022,North Dakota,247
06/22/2022,North Dakota,209
06/23/2022,North Dakota,209
06/24/2022,North Dakota,406
06/25/2022,North Dakota,406
06/26/2022,North Dakota,406
01/22/2020,Nebraska,0
01/23/2020,Nebraska,0
01/24/2020,Nebraska,0
01/25/2020,Nebraska,0
01/26/2020,Nebraska,0
01/27/2020,Nebraska,0
01/28/2020,Nebraska,0
01/29/2020,Nebraska,0
01/30/2020,Nebraska,0
01/31/2020,Nebraska,0
02/01/2020,Nebraska,0
02/02/2020,Nebraska,0
02/03/2020,Nebraska,0
02/04/2020,Nebraska,0
02/05/2020,Nebraska,0
02/06/2020,Nebraska,0
02/07/2020,Nebraska,0
02/08/2020,Nebraska,0
02/09/2020,Nebraska,0
02/10/2020,Nebraska,0
02/11/2020,Nebraska,0
02/12/2020,Nebraska,0
02/13/2020,Nebraska,0
02/14/2020,Nebraska,0
02/15/2020,Nebraska,0
02/16/2020,Nebraska,0
02/17/2020,Nebraska,0
02/18/2020,Nebraska,0
02/19/2020,Nebraska,0
02/20/2020,Nebraska,0
02/21/2020,Nebraska,0
02/22/2020,Nebraska,0
02/23/2020,Nebraska,0
02/24/2020,Nebraska,0
02/25/2020,Nebraska,0
02/26/2020,Nebraska,0
02/27/2020,Nebraska,0
02/28/2020,Nebraska,0
02/29/2020,Nebraska,0
03/01/2020,Nebraska,0
03/02/2020,Nebraska,0
03/03/2020,Nebraska,0
03/04/2020,Nebraska,0
03/05/2020,Nebraska,0
03/06/2020,Nebraska,0
03/07/2020,Nebraska,1
03/08/2020,Nebraska,2
03/09/2020,Nebraska,0
03/10/2020,Nebraska,1
03/11/2020,Nebraska,0
03/12/2020,Nebraska,5
03/13/2020,Nebraska,4
03/14/2020,Nebraska,2
03/15/2020,Nebraska,1
03/16/2020,Nebraska,1
03/17/2020,Nebraska,5
03/18/2020,Nebraska,4
03/19/2020,Nebraska,8
03/20/2020,Nebraska,4
03/21/2020,Nebraska,6
03/22/2020,Nebraska,4
03/23/2020,Nebraska,5
03/24/2020,Nebraska,12
03/25/2020,Nebraska,7
03/26/2020,Nebraska,2
03/27/2020,Nebraska,15
03/28/2020,Nebraska,25
03/29/2020,Nebraska,20
03/30/2020,Nebraska,19
03/31/2020,Nebraska,27
04/01/2020,Nebraska,39
04/02/2020,Nebraska,50
04/03/2020,Nebraska,24
04/04/2020,Nebraska,37
04/05/2020,Nebraska,45
04/06/2020,Nebraska,54
04/07/2020,Nebraska,47
04/08/2020,Nebraska,45
04/09/2020,Nebraska,54
04/10/2020,Nebraska,73
04/11/2020,Nebraska,61
04/12/2020,Nebraska,101
04/13/2020,Nebraska,54
04/14/2020,Nebraska,48
04/15/2020,Nebraska,66
04/16/2020,Nebraska,90
04/17/2020,Nebraska,98
04/18/2020,Nebraska,165
04/19/2020,Nebraska,148
04/20/2020,Nebraska,166
04/21/2020,Nebraska,108
04/22/2020,Nebraska,60
04/23/2020,Nebraska,393
04/24/2020,Nebraska,320
04/25/2020,Nebraska,310
04/26/2020,Nebraska,329
04/27/2020,Nebraska,342
04/28/2020,Nebraska,14
04/29/2020,Nebraska,426
04/30/2020,Nebraska,514
05/01/2020,Nebraska,512
05/02/2020,Nebraska,315
05/03/2020,Nebraska,349
05/04/2020,Nebraska,431
05/05/2020,Nebraska,356
05/06/2020,Nebraska,364
05/07/2020,Nebraska,658
05/08/2020,Nebraska,386
05/09/2020,Nebraska,348
05/10/2020,Nebraska,62
05/11/2020,Nebraska,254
05/12/2020,Nebraska,208
05/13/2020,Nebraska,356
05/14/2020,Nebraska,363
05/15/2020,Nebraska,315
05/16/2020,Nebraska,424
05/17/2020,Nebraska,112
05/18/2020,Nebraska,312
05/19/2020,Nebraska,234
05/20/2020,Nebraska,292
05/21/2020,Nebraska,250
05/22/2020,Nebraska,372
05/23/2020,Nebraska,199
05/24/2020,Nebraska,170
05/25/2020,Nebraska,222
05/26/2020,Nebraska,235
05/27/2020,Nebraska,383
05/28/2020,Nebraska,245
05/29/2020,Nebraska,455
05/30/2020,Nebraska,251
05/31/2020,Nebraska,172
06/01/2020,Nebraska,272
06/02/2020,Nebraska,219
06/03/2020,Nebraska,319
06/04/2020,Nebraska,246
